chr,pos,p_dom,beta_dom
10,117910302,0.1709376771955753,1.6220465472136685
10,117910505,0.2154841272966471,7.940207822743626
10,117912694,0.2038894461436858,8.481493702824116
10,117912701,0.2038894461436858,8.481493702824116
10,117912721,0.2038894461436858,8.481493702824116
10,117912740,0.2038894461436858,8.481493702824116
10,117912752,0.2038894461436858,8.481493702824116
10,117912759,0.0643279127800994,-34.33408896591101
10,117912900,0.2154841272966471,7.940207822743626
10,117912926,0.2154841272966471,7.940207822743626
10,117913001,0.2154841272966471,7.940207822743626
10,117913006,0.2154841272966471,7.940207822743626
10,118112062,0.8816867064116021,1.0822842454132582
10,118223234,0.6103541865001472,2.770442358204701
10,118223278,0.6022615729892018,2.6610398128832244
10,118223453,0.6103541865001472,2.770442358204701
10,118223461,0.6022615729892018,2.6610398128832244
10,118223492,0.6705568546396216,2.3802708281767253
10,118223528,0.6103541865001472,2.770442358204701
10,118273356,0.1931974182289842,-0.93774070144569
10,118273365,0.1931974182289842,-0.93774070144569
10,118273384,0.1931974182289842,-0.93774070144569
10,118273405,0.1931974182289842,-0.93774070144569
10,118273714,0.3083663855361893,-0.7481960368364903
10,118390674,0.5389073474053596,-0.4806611254631415
10,118390707,0.2154841272966471,7.940207822743626
10,118390745,0.2154841272966471,7.940207822743626
10,118840328,0.4680444130977122,0.8130605663729532
10,118840668,0.1488628766185862,5.944631493446919
10,118840820,0.8106608262360883,-0.3382008216963206
10,118840853,0.1996513755409193,0.8033164865809285
10,118840863,0.8106608262360883,-0.3382008216963206
10,119262017,0.2154841272966471,7.940207822743626
10,119262022,0.2245560269895564,0.9064278606156724
10,119262035,,
10,119262038,0.1570541491441348,1.05761190958553
10,119360178,0.73338997665309,1.3542449246016832
10,119360347,0.73338997665309,1.3542449246016832
10,119389784,0.2137197285404233,12.517712027289596
10,119389876,0.2137197285404233,12.517712027289596
10,119389899,0.2137197285404233,12.517712027289596
10,119389908,0.2137197285404233,12.517712027289596
10,119389942,0.2137197285404233,12.517712027289596
10,119588760,0.2154841272966471,7.940207822743626
10,119588825,0.2154841272966471,7.940207822743626
10,119684347,0.2279377881883088,6.59362266004723
10,119818337,0.0898162764059015,-8.42556885494935
10,119915356,0.2154841272966471,7.940207822743626
10,119915552,0.805150679204779,0.1409108249976514
10,120510807,0.2154841272966471,7.940207822743626
10,121160606,0.2154841272966471,7.940207822743626
10,121265491,0.3878118703173895,4.197796126816885
10,121265517,0.1882440213512487,6.464148551351904
10,121265520,0.1882440213512487,6.464148551351904
10,121265534,0.3878118703173895,4.197796126816885
10,121265624,0.2612375481083008,5.411557003605254
10,121265636,0.2612375481083008,5.411557003605254
10,121265679,0.2612375481083008,5.411557003605254
10,121265684,0.2612375481083008,5.411557003605254
10,121265693,0.2612375481083008,5.411557003605254
10,121265704,0.2612375481083008,5.411557003605254
10,121265735,0.1488493997507772,6.561514120961105
10,121267952,0.2154841272966471,7.940207822743626
10,121268329,0.2154841272966471,7.940207822743626
10,121268511,0.2154841272966471,7.940207822743626
10,121268586,0.2154841272966471,7.940207822743626
10,121268589,0.2154841272966471,7.940207822743626
10,121268685,0.2463972874768877,4.744984716451857
10,121268709,0.1319266270852279,6.096801224720356
10,121268712,0.1099401915273287,10.22316114055087
10,121365130,0.2154841272966471,7.940207822743626
10,121365185,0.2154841272966471,7.940207822743626
10,121487447,0.4521391953305609,0.8586645053165693
10,121512945,0.7589498841968647,-3.396740885296581
10,121512956,,
10,121513087,0.1041093299678238,7.703244263704649
10,121513472,0.2117884813454836,7.77741945133412
10,121660709,0.2154841272966471,7.940207822743626
10,121660717,0.2154841272966471,7.940207822743626
10,122437091,0.9561199198834068,0.0468010895341058
10,122437099,0.9561199198834068,0.0468010895341058
10,122437202,0.0107080917381227,4.092931396930403
10,122437231,0.9561199198834068,0.0468010895341058
10,122437262,0.9561199198834068,0.0468010895341058
10,122437305,0.9561199198834068,0.0468010895341058
10,122437316,0.9561199198834068,0.0468010895341058
10,122437330,0.9561199198834068,0.0468010895341058
10,122493053,0.773981231604614,0.2604904036627286
10,123160043,0.2154841272966471,7.940207822743626
10,123160078,0.5206126872673378,0.8343577391749997
10,123160285,0.5206126872673378,0.8343577391749997
10,123160299,0.5206126872673378,0.8343577391749997
10,123160322,0.5206126872673378,0.8343577391749997
10,123160375,0.9561199198834064,0.0468010895341063
10,123160388,0.5206126872673378,0.8343577391749997
10,123160403,0.5206126872673378,0.8343577391749997
10,123161953,0.5584116903465123,-0.772001831797119
10,123162414,0.5584116903465123,-0.772001831797119
10,123197057,,
10,123197138,,
10,123271316,0.7752791417959295,-1.2106777533362552
10,123271325,0.7752791417959295,-1.2106777533362552
10,123271484,0.0336384908348166,11.355591272358366
10,123271496,0.2149470434341798,7.661358563449272
10,123271519,0.2149470434341798,7.661358563449272
10,123271532,0.0336384908348166,11.355591272358366
10,123271647,0.8466824161053327,0.1453718952572337
10,123271716,0.2149470434341798,7.661358563449272
10,123271832,0.7773304475637716,1.62703180664237
10,123271849,0.7773304475637716,1.62703180664237
10,123271895,0.7773304475637716,1.62703180664237
10,123272362,0.7773304475637716,1.62703180664237
10,123272464,0.2245560269895563,0.9064278606156728
10,123428516,0.5621064805246448,14.650631279805628
10,123428524,0.6703988512190059,-1.6642263194367632
10,123428593,0.9031466835457962,-0.2016908574594973
10,123428607,0.6737371943607744,-0.3420125845662795
10,123428614,0.6737371943607744,-0.3420125845662795
10,123428996,0.8924328339399099,-0.2241653495122461
10,123429047,0.1960670540589509,8.046436976761779
10,123429071,0.1960670540589509,8.046436976761779
10,123429119,0.7835693068091758,-0.1738557441184069
10,123429527,0.365801467081,0.9133497972877848
10,123429569,0.5343394420629227,0.6005816094346936
10,123429581,0.365801467081,0.9133497972877848
10,123429588,0.5944269519929773,0.5476796785301343
10,123430425,0.98317074024931,-0.0243582351540265
10,123430434,0.98317074024931,-0.0243582351540265
10,123430538,0.98317074024931,-0.0243582351540265
10,123430546,0.8912717879376535,-0.1433007340627506
10,123430547,0.8912045016131472,-0.1433904856230906
10,124063902,0.2255107794764447,6.531836062771636
10,124063947,0.2255107794764447,6.531836062771636
10,124064373,0.2154841272966471,7.940207822743626
10,124064409,0.2154841272966471,7.940207822743626
10,124102925,0.5087491483913851,-0.5546085497571029
10,124102980,0.2154841272966471,7.940207822743626
10,124103015,0.5087491483913851,-0.5546085497571029
10,124103084,0.5087491483913851,-0.5546085497571029
10,124103407,0.3311429460860984,5.9594077188630745
10,124115651,0.1690913580270202,1.042453955855159
10,124127642,0.0450416279790281,-13.421441966700804
10,124127675,0.4618924123445935,-1.2843165442939768
10,124127746,0.3178553395817192,-6.0368347217866045
10,124128311,0.8525047078217899,0.1537804347893313
10,124128357,0.4612980202652917,3.44267537672719
10,124128360,0.5175593095539421,0.5597795279339406
10,124128396,0.4291849498986788,-0.7069798653375995
10,124128409,0.4291849498986788,-0.7069798653375995
10,124128421,0.1377632378948658,1.1502679611598792
10,124128453,0.6923631966331076,-0.4158708902434878
10,124284594,0.873439232334045,-2.447030886084609
10,124284621,0.6939302631723632,1.7623498377829416
10,124284663,0.6141057699709593,0.3678048135112332
10,124285373,0.6989323057563804,2.3154615797268763
10,124285442,0.6733751645115974,2.678106623841319
10,124285448,0.6989323057563804,2.3154615797268763
10,124285607,,
10,124285699,,
10,124285723,,
10,124379461,0.2590603357962545,10.786325240920146
10,124379466,0.0307295133750665,-3.4841999751751684
10,124379553,0.0307295133750665,-3.4841999751751684
10,125520953,0.2154841272966471,7.940207822743626
10,125521427,0.227246214310039,7.0491837708816085
10,125866748,0.6783779272535054,0.9805893963902867
10,125866910,0.2596599780911734,9.21854538855742
10,126159025,0.4503842594978692,-0.7239528494162263
10,126159624,0.6764558568349758,0.9866549452176812
10,126159773,0.3158019293947373,0.62687570229513
10,126248091,0.2152223580560848,8.283489116584061
10,126248108,0.9392725303638838,-8.310112878950283
10,126256088,0.5905272207115377,0.4043551693786597
10,126256228,0.4985153239379354,0.5116650075999494
10,126256336,0.5932771890242712,-0.4395673919770091
10,126502597,0.0670379600998348,-1.5456430377812265
10,126502660,0.0670379600998348,-1.5456430377812265
10,126502678,0.8761492637331781,0.1837762038609206
10,126502692,0.0670379600998348,-1.5456430377812265
10,126503013,0.2805980944817187,-1.1896367107590191
10,126503019,0.1203819501325531,-1.9053234694833503
10,126503050,0.1203819501325531,-1.9053234694833503
10,126503101,0.1203819501325531,-1.9053234694833503
10,126503145,0.4648401943048645,0.5498736883691474
10,126503196,0.4648401943048645,0.5498736883691474
10,126503344,0.4648401943048645,0.5498736883691474
10,126503406,0.2152223580560848,8.283489116584061
10,126503448,0.2152223580560848,8.283489116584061
10,126503479,0.667150117750601,0.3258872088158604
10,126503483,0.667150117750601,0.3258872088158604
10,126503496,0.0307295133750665,-3.4841999751751684
10,126503554,0.667150117750601,0.3258872088158604
10,126503587,0.667150117750601,0.3258872088158604
10,126503618,0.2152223580560848,8.283489116584061
10,126503645,0.1185755265417401,-1.2204272522668151
10,126503646,0.0307295133750665,-3.4841999751751684
10,126503710,0.2152223580560848,8.283489116584061
10,126503723,0.0307295133750665,-3.4841999751751684
10,126503728,0.667150117750601,0.3258872088158604
10,126503740,0.667150117750601,0.3258872088158604
10,126503776,0.667150117750601,0.3258872088158604
10,126503801,0.3165884963391827,0.7609039287834038
10,126503810,0.5381446495095357,-0.4030611476846595
10,126503815,0.667150117750601,0.3258872088158604
10,126503832,0.667150117750601,0.3258872088158604
10,126503922,0.0312462655912862,-3.473207309995098
10,126504624,0.8829132785232753,-0.1077720803876778
10,126504686,,
10,126504690,,
10,126504692,0.8714884523091635,-1.5779055937717
10,126504703,0.8829132785232753,-0.1077720803876778
10,126504734,0.0307295133750665,-3.4841999751751684
10,126504763,0.0307295133750665,-3.4841999751751684
10,126504778,0.1289122642791685,-1.6528524431606562
10,127091407,0.0307295133750665,-3.4841999751751684
10,127201090,0.25238232335044,-0.9101936102428396
10,127337874,0.4350814608147239,-13.530542645712048
10,127338281,0.1262586024719707,-1.2521108375638923
10,127338296,0.0976416372173739,-1.1637161657018524
10,127339171,0.0307295133750665,-3.4841999751751684
10,127339302,,
10,127339325,,
10,127472733,0.3370492108703297,-1.147289465000819
10,127472779,0.3370492108703297,-1.147289465000819
10,127472793,0.3370492108703297,-1.147289465000819
10,127472811,0.3370492108703297,-1.147289465000819
10,127472843,0.3370492108703297,-1.147289465000819
10,127472866,0.3370492108703297,-1.147289465000819
10,127472874,0.3370492108703297,-1.147289465000819
10,127472886,0.3370492108703297,-1.147289465000819
10,127472888,0.3370492108703297,-1.147289465000819
10,127472890,0.3370492108703297,-1.147289465000819
10,127505144,0.8761492637331781,0.1837762038609206
10,127505151,0.8761492637331781,0.1837762038609206
10,127505189,0.0426328941490844,2.6879840828007007
10,127505213,0.2152223580560848,8.283489116584061
10,127505271,0.0307295133750665,-3.4841999751751684
10,127505381,0.7042173180057615,0.2837712347106412
10,127505403,0.2152223580560848,8.283489116584061
10,127505455,0.2152223580560848,8.283489116584061
10,127505473,0.518720744981111,0.7662637992233255
10,127505477,0.2152223580560848,8.283489116584061
10,127505494,0.8155596605018537,0.1926880326699977
10,127505521,0.1289122642791685,-1.6528524431606562
10,127505552,0.8155596605018537,0.1926880326699977
10,127505729,0.1166041701252785,-1.7604457987635356
10,127506895,0.0371385688835577,4.133323935094415
10,127506970,,
10,127507114,0.2152223580560848,8.283489116584061
10,127507118,0.2152223580560848,8.283489116584061
10,127507131,0.2206930203793591,7.410090474563865
10,127507136,0.2152223580560848,8.283489116584061
10,127507152,0.1289122642791685,-1.6528524431606562
10,127507182,,
10,127507183,,
10,127507196,0.2152223580560848,8.283489116584061
10,127507197,0.2152223580560848,8.283489116584061
10,127507219,,
10,127507221,,
10,127507433,0.0307295133750665,-3.4841999751751684
10,127507498,0.2152223580560848,8.283489116584061
10,127507577,0.5588857922664966,-40.11614955055383
10,127507588,0.1609239059931192,1.0228666169581977
10,127507605,0.5588857922664966,-40.11614955055383
10,127507971,0.2152223580560848,8.283489116584061
10,127507983,0.0393492459873726,4.08580376298675
10,127507986,0.2152223580560848,8.283489116584061
10,127508036,0.2152223580560848,8.283489116584061
10,127844039,0.3593529477837268,5.224699485585275
10,127844063,0.0026821082353886,3.923681222933091
10,127844094,0.3593529477837268,5.224699485585275
10,127844472,0.2045656284932248,2.003431273179742
10,127844518,0.2045656284932248,2.003431273179742
10,127844591,0.4082363838398817,0.5341913493714059
10,128251025,0.2091550056849178,7.1581865390665085
10,128251069,0.2091550056849178,7.1581865390665085
10,128251093,0.4660469169246856,1.6113894187183684
10,128251450,0.2091550056849178,7.1581865390665085
10,128251817,0.2236022965657833,7.732283303009543
10,128255128,0.2342343426260406,6.6123975200615375
10,128255320,0.2152223580560848,8.283489116584061
10,128255367,0.2152223580560848,8.283489116584061
10,128397834,0.2342343426260406,6.6123975200615375
10,128397891,0.2342343426260406,6.6123975200615375
10,128397953,0.4730057774160608,1.5857274266984758
10,128397959,0.4730057774160608,1.5857274266984758
10,128397962,0.4730057774160608,1.5857274266984758
10,128398019,0.2342343426260406,6.6123975200615375
10,128864129,0.459022070274026,1.6374324109903922
10,129131702,0.2342343426260406,6.6123975200615375
10,129131718,0.2342343426260406,6.6123975200615375
10,129132504,0.2990882455705748,4.74765249782588
10,129134131,0.2359147938521239,6.744359157014172
10,129134145,0.2359147938521239,6.744359157014172
10,129134155,0.2359147938521239,6.744359157014172
10,129134170,0.2152223580560848,8.283489116584061
10,129134183,0.2359147938521239,6.744359157014172
10,129134218,0.2359147938521239,6.744359157014172
10,129134222,0.2152223580560848,8.283489116584061
10,129220099,0.2245926144559454,6.572250484301208
10,129220395,,
10,129220768,0.6961342193023906,2.2384327815942155
10,129220823,0.6130627759086179,2.414891793372682
10,129220825,0.4655604782652751,4.020812091821703
10,129220853,0.6130627759086179,2.414891793372682
10,129220856,0.4655604782652751,4.020812091821703
10,129220891,0.2342343426260406,6.6123975200615375
10,129220936,0.2243125678531078,6.424207614119751
10,129220955,0.2359147938521239,6.744359157014172
10,129220997,0.2359147938521239,6.744359157014172
10,129221000,0.2359147938521239,6.744359157014172
10,129221014,0.2342343426260406,6.6123975200615375
10,129221300,0.2359147938521239,6.744359157014172
10,129221315,0.2243125678531078,6.424207614119751
10,129694516,0.2342343426260406,6.6123975200615375
10,129694532,0.2359147938521239,6.744359157014172
10,129694596,0.4730057774160608,1.5857274266984758
10,129694597,0.8971463804346985,-0.1812598469802286
10,129694612,0.8971463804346985,-0.1812598469802286
10,129694675,0.8971463804346985,-0.1812598469802286
10,129694735,0.8971463804346985,-0.1812598469802286
10,129694748,0.3929495025445912,-0.6227984156608022
10,129694967,0.2217078500498144,7.493929565059074
10,129694986,0.2217078500498144,7.493929565059074
10,129787922,0.9938411416887244,0.0061260053468413
10,129787931,0.9938411416887244,0.0061260053468413
10,129788023,0.9938411416887244,0.0061260053468413
10,129788061,0.6927154437344676,0.3056056815456487
10,129897552,0.8603677481431927,0.8209801787358322
10,130116410,0.5340705345514349,0.4503801166031498
10,130116430,0.0297941430961257,-3.503393227169281
10,130116473,0.2420040610470163,0.8514723854247769
10,130542070,0.7587291789860677,0.2337570617358982
10,130542157,0.7587291789860677,0.2337570617358982
10,130544471,0.2149264746449613,7.983831993119583
10,130544480,0.0145957765957757,-3.2549485261709976
10,130544513,0.2149264746449613,7.983831993119583
10,130544529,0.2149264746449613,7.983831993119583
10,130544537,0.0145957765957757,-3.2549485261709976
10,130544541,0.0145957765957757,-3.2549485261709976
10,130544677,0.0145957765957757,-3.2549485261709976
10,130544682,0.0145957765957757,-3.2549485261709976
10,130544714,0.1289122642791685,-1.6528524431606562
10,130544715,0.1289122642791685,-1.6528524431606562
10,130840651,0.7042173180057615,0.2837712347106412
10,130840655,0.7042173180057615,0.2837712347106412
10,130840688,0.9499557772651288,0.0463775722988746
10,130840711,0.7042173180057615,0.2837712347106412
10,130840738,0.7042173180057615,0.2837712347106412
10,130840744,0.7042173180057615,0.2837712347106412
10,130874589,0.0144225544299579,-3.259984746315096
10,130874593,0.4620224213274965,1.6258064418007654
10,130875700,0.9499557772651288,0.0463775722988746
10,130875734,0.9499557772651288,0.0463775722988746
10,130875752,0.0145957765957757,-3.2549485261709976
10,130877014,0.9499557772651288,0.0463775722988746
10,130877042,0.7181444659001517,-2.861870514381584
10,130877116,0.7042173180057615,0.2837712347106412
10,130877149,0.9499557772651288,0.0463775722988746
10,130877157,0.9499557772651288,0.0463775722988746
10,131060762,0.0154349211423914,-3.2283916983501943
10,131060814,0.1352141432701246,-1.626794478467082
10,132061091,0.7306910671816279,0.3322388210114544
10,132061165,0.2285387087523838,-1.6941394736993296
10,132061235,0.4514667941803489,1.3157057253264686
10,132373122,0.5288994248010727,0.7480548007529262
10,132373159,0.5288994248010727,0.7480548007529262
10,132373222,0.5288994248010727,0.7480548007529262
10,132373228,0.5288994248010727,0.7480548007529262
10,132373243,0.5288994248010727,0.7480548007529262
10,132373244,0.5288994248010727,0.7480548007529262
10,132373267,0.5288994248010727,0.7480548007529262
10,132373287,0.5288994248010727,0.7480548007529262
10,132855320,0.2520424304542261,10.387569758504693
10,132855339,0.2520424304542261,10.387569758504693
10,132855342,0.2520424304542261,10.387569758504693
10,132855346,0.2520424304542261,10.387569758504693
10,132855431,0.2520424304542261,10.387569758504693
10,132906998,0.6080245044534663,-0.782246762624051
10,132907022,0.824332493086847,0.3712144520625458
10,132907043,0.2513616727906774,9.844751946602958
10,132907126,0.23633654510657,6.877460565976999
10,133001240,0.2578738853621595,-1.1524550684927883
10,133002398,0.2513616727906774,9.844751946602958
10,133002425,0.5013643057818483,0.9018020488216716
10,133002443,0.4942891374070085,0.5537365187153098
10,133002461,0.2513616727906774,9.844751946602958
10,133002517,0.6247100636623795,0.3880518344428212
10,133002532,0.4942891374070085,0.5537365187153098
10,133002562,0.2513616727906774,9.844751946602958
10,133002580,0.2513616727906774,9.844751946602958
10,133002616,0.5013643057818483,0.9018020488216716
10,133002679,0.2513616727906774,9.844751946602958
10,133002785,0.5013643057818483,0.9018020488216716
10,133002794,0.23633654510657,6.877460565976999
10,133002796,0.824332493086847,0.3712144520625458
10,133002812,0.2513616727906774,9.844751946602958
10,133002829,0.5013643057818483,0.9018020488216716
10,134259107,0.0319849383882217,-2.185977079352212
10,134259140,0.0774667139855694,-1.9825070866108805
10,134259176,0.0983996361230518,10.9390990208729
10,134422104,0.0788065192493995,-2.1559949490089614
10,134422129,0.0788065192493995,-2.1559949490089614
10,134422140,0.4906742662164519,-0.5042281717834081
10,134422643,0.5826225205562368,0.6023403217841872
10,134422671,0.2115430948160164,-1.215909674066756
10,134422685,0.6988717107062498,0.4010875097707552
10,134422701,0.4537457223097288,-1.3087706089940767
10,134425618,0.0774667139855694,-1.9825070866108805
10,134425644,0.4625032995898856,1.2388428402310985
10,134425751,0.23633654510657,6.877460565976999
10,134425792,0.2513616727906774,9.844751946602958
10,134425901,,
10,134425902,,
10,134425905,,
10,134426159,,
10,134429343,,
10,134429345,0.8163343687662337,-10.157286927400696
10,134429367,0.0774667139855694,-1.9825070866108805
10,134429391,,
10,134429660,0.5002579680865894,-0.5212851536354932
10,134575260,0.2010112521231391,8.480514205861416
10,134575311,0.23633654510657,6.877460565976999
10,134575371,0.5784426067127076,3.4976539680362624
10,134575413,0.5784426067127076,3.4976539680362624
10,134575447,,
10,135192459,0.1684147572053489,-1.4982320958071011
10,135192491,0.3013383482478178,1.5636196642000784
10,135192527,0.1127035599638498,-1.6343241847230607
10,135267644,0.1636867862438705,-1.5696721301792933
10,135267677,0.1636867862438705,-1.5696721301792933
10,135302382,0.6907625437705374,0.4817811958121126
10,135302391,0.23633654510657,6.877460565976999
10,135302402,0.23633654510657,6.877460565976999
10,135302425,0.6907625437705374,0.4817811958121126
10,135302431,0.1636867862438705,-1.5696721301792933
10,135302481,0.23633654510657,6.877460565976999
10,135302495,0.0743153287025033,6.948404450019683
10,135302780,0.23633654510657,6.877460565976999
10,135302805,0.23633654510657,6.877460565976999
10,135303962,0.1636867862438705,-1.5696721301792933
10,135304031,0.1636867862438705,-1.5696721301792933
10,135304047,0.23633654510657,6.877460565976999
10,135304884,0.8296861788837002,-0.2211340063137237
10,135507396,0.3257021858820334,-0.782757539408614
10,135507405,0.3257021858820334,-0.782757539408614
10,135532984,0.1907266650921129,-1.508687235973339
10,135533007,0.1907266650921129,-1.508687235973339
10,135533043,0.1907266650921129,-1.508687235973339
10,135533071,0.3004742412155401,-1.156956403918226
10,135533086,0.1907266650921129,-1.508687235973339
10,135533406,0.3044414371531333,-1.0048723198998246
10,135533798,0.4726797195459785,-0.8807712190452028
10,135533800,0.025866717361971,-2.6190021141155584
10,135533836,0.025866717361971,-2.6190021141155584
10,135805108,0.23633654510657,6.877460565976999
10,135805290,0.2550731862167569,-0.9114737870817604
10,135805303,0.23633654510657,6.877460565976999
10,135805458,0.4803855195613098,-0.5577083752765718
10,135805508,0.4803855195613098,-0.5577083752765718
10,135805515,0.2010112521231391,8.480514205861416
10,135805545,0.2010112521231391,8.480514205861416
10,135805570,0.2010112521231391,8.480514205861416
10,135805599,0.4803855195613098,-0.5577083752765718
10,135805697,0.9779559835002284,0.0220984412524365
10,135805719,0.1395324385301445,8.207440686003599
10,135805744,0.1395324385301445,8.207440686003599
10,135806079,0.5162939806929967,2.449082374149336
10,135806083,0.6435394450338199,0.3554947502970451
10,135806401,0.1459785868044452,7.321938597115448
10,135806437,0.2049838701452987,-1.001277778065183
10,135806440,0.0920143825517879,-1.3107328052670832
10,135806475,0.1184394196645085,-1.2316154202659486
10,135879764,0.23633654510657,6.877460565976999
10,135879984,0.2550731862167569,-0.9114737870817604
10,135880014,0.23633654510657,6.877460565976999
10,135880018,0.4398244877326446,0.5836741520954805
10,135880164,0.23633654510657,6.877460565976999
10,135880176,0.2550731862167569,-0.9114737870817604
10,135881199,0.2550731862167569,-0.9114737870817604
10,135881386,0.23633654510657,6.877460565976999
10,135881392,0.2550731862167569,-0.9114737870817604
10,135881418,0.2023845763925586,8.790604729094936
10,135881421,0.4634795032102997,-0.5600683602580717
10,135881477,0.2550731862167569,-0.9114737870817604
10,135883127,0.320362770334924,-4.852885426009309
10,135883249,0.320362770334924,-4.852885426009309
10,135883266,0.1319158016773639,-6.791736547656884
10,135883269,0.320362770334924,-4.852885426009309
10,135885993,0.0878357240455806,10.159066370037348
10,135886019,0.0878357240455806,10.159066370037348
10,135886334,0.558473591766943,0.4244676457542709
10,135889371,0.0525993319582524,-1.5048111642354771
10,135890773,0.8485167498641057,0.2599895220351366
10,135890813,0.8485167498641057,0.2599895220351366
10,135890851,0.8485167498641057,0.2599895220351366
10,135890853,0.611766430277491,-0.4968180097829338
10,135890857,0.611766430277491,-0.4968180097829338
10,135890881,0.8485167498641057,0.2599895220351366
10,135890892,0.0869091215187637,-2.180805982477416
10,135890958,0.2023845763925586,8.790604729094936
10,135891042,0.1184394196645085,-1.2316154202659486
10,135891053,0.2023845763925586,8.790604729094936
10,135891142,,
10,135891203,,
10,135891336,0.3548752779402921,0.7722280527718792
10,137300989,0.4024103715223903,4.441720025692899
10,137300993,0.165592990010046,-1.5281800262057033
10,137304754,0.5821030449277833,-0.6095835339767254
10,137308190,0.1696174250617527,-1.5134720191735027
10,137308250,0.1696174250617527,-1.5134720191735027
10,137790126,0.4455010102440055,0.9135594190940848
10,137790181,0.4455010102440055,0.9135594190940848
10,137790205,0.4455010102440055,0.9135594190940848
10,137791669,0.2426823939504566,6.046245169559328
10,137791672,0.4455010102440055,0.9135594190940848
10,137791702,0.2426823939504566,6.046245169559328
10,137791725,0.4455010102440055,0.9135594190940848
10,137791733,0.4455010102440055,0.9135594190940848
10,137791743,0.2426823939504566,6.046245169559328
10,137791880,0.2248541886784074,6.864045117834639
10,137791935,0.2426823939504566,6.046245169559328
10,137792160,0.23633654510657,6.877460565976999
10,137792242,0.23633654510657,6.877460565976999
10,137792470,0.6322800228856843,0.4082540658972157
10,137792515,0.23633654510657,6.877460565976999
10,137792524,0.23633654510657,6.877460565976999
10,137842138,0.1696174250617527,-1.5134720191735027
10,137842170,0.5353702244530847,0.4700679821562281
10,137842401,0.1696174250617527,-1.5134720191735027
10,137842416,0.1696174250617527,-1.5134720191735027
10,137849844,0.4436974499580237,0.9172079336567368
10,137850218,0.4436974499580237,0.9172079336567368
10,137850235,0.035328418121236,1.4415127141528157
10,137850322,0.7688429366573807,0.3760034822126054
10,138115262,0.6322800228856843,0.4082540658972157
10,138695146,0.6046914346168589,0.4250736886631399
10,138695164,0.23633654510657,6.877460565976999
10,138794243,0.5316069494195754,8.273111268888966
10,139249511,,
10,139249512,0.2023845763925586,8.790604729094936
10,139249515,0.2023845763925586,8.790604729094936
10,139249532,0.2214269964512888,7.374481470669608
10,139249665,,
10,139249729,0.2214269964512888,7.374481470669608
10,139249760,0.23633654510657,6.877460565976999
10,139249765,0.23633654510657,6.877460565976999
10,139251706,0.2214269964512888,7.374481470669608
10,139251734,,
10,139251740,0.2214269964512888,7.374481470669608
10,139251773,0.281551317021623,5.356620112686372
10,139251858,,
10,139251864,,
10,139251870,,
10,140022263,0.2796063407234487,-0.925271932308244
10,140741426,0.8523835686451904,1.9929093288890445
10,140741453,0.3273765622649435,-1.6793721875788448
10,141143535,0.7611527149376212,-0.4326268404877599
10,141285022,0.7611527149376212,-0.4326268404877599
10,141285086,0.7611527149376212,-0.4326268404877599
10,141285110,0.7611527149376212,-0.4326268404877599
10,141285113,0.7864315905486235,-0.2242912197160032
10,141286635,0.23633654510657,6.877460565976999
10,141286643,0.23633654510657,6.877460565976999
10,141286688,0.23633654510657,6.877460565976999
10,141286714,0.23633654510657,6.877460565976999
10,141286778,0.23633654510657,6.877460565976999
10,141505168,0.7606132013090151,-0.4336013823170941
10,141505206,0.8884827382210977,-1.7561048367394685
10,141505246,0.2585028794126044,-0.9231473901169458
10,141505539,0.8642956145319656,9.614415130179566
10,141505540,0.9875525720703964,1.2717778000466753
10,141505596,0.2585028794126044,-0.9231473901169458
10,141505611,0.8884827382210977,-1.7561048367394685
10,141505626,0.8884827382210977,-1.7561048367394685
10,141508405,0.7864315905486235,-0.2242912197160032
10,141508414,0.7864315905486235,-0.2242912197160032
10,141508493,0.7864315905486235,-0.2242912197160032
10,141508509,0.7864315905486235,-0.2242912197160032
10,141508609,0.7864315905486235,-0.2242912197160032
10,141508621,0.7864315905486235,-0.2242912197160032
10,141666135,0.23633654510657,6.877460565976999
10,141666434,0.8001350167188721,1.0115127365135064
10,141666494,0.4492602146826316,-0.5802847633786609
10,141666590,0.23633654510657,6.877460565976999
10,141666719,0.23633654510657,6.877460565976999
10,141914839,0.2023845763925586,8.790604729094936
10,141914872,0.2023845763925586,8.790604729094936
10,141914890,0.2023845763925586,8.790604729094936
10,141914896,0.2023845763925586,8.790604729094936
10,141914965,0.2023845763925586,8.790604729094936
10,141914991,0.2023845763925586,8.790604729094936
10,141915024,0.2023845763925586,8.790604729094936
10,141915034,0.2023845763925586,8.790604729094936
10,141917793,0.23633654510657,6.877460565976999
10,141917861,0.23633654510657,6.877460565976999
10,141917903,0.23633654510657,6.877460565976999
10,141917922,0.23633654510657,6.877460565976999
10,141917928,0.23633654510657,6.877460565976999
10,142064691,0.23633654510657,6.877460565976999
10,142065125,0.3098040201035866,12.530398634263728
10,142450610,0.5148771616874122,14.896372209476937
10,142450611,0.670304327294259,17.590350048736127
10,142450654,0.3064502096474849,34.9293931683968
10,142451020,0.1311610716345351,7.716730944707252
10,142451038,0.8103622163793962,-0.1822310416856313
10,142451105,0.2370457570763232,6.3646765488576
10,142451132,0.5806925942869228,-0.5588206987168876
10,142512243,0.6546515580043182,0.3676928737263173
10,142512249,0.8916646094834609,-0.1692709846686465
